40443812,38727,40443922,1664
40448812,38701,40448920,1689
40453812,38682,40453922,1788
40458812,38730,40458920,1762
40463812,38748,40463922,1725
40468812,38776,40468920,1703
40473812,38791,40473922,1787
40478812,38815,40478920,1745
40483812,38838,40483921,1728
40488812,38816,40488920,1740
40493812,38841,40493922,1870
40498812,38867,40498920,1778
40503812,38894,40503922,1773
40508812,38911,40508920,1779
40513812,38970,40513922,1794
40518812,38958,40518919,1771
40523812,38988,40523922,1697
40528812,39022,40528920,1808
40533812,39066,40533922,1850
40538812,39086,40538920,1803
40543812,39093,40543922,1791
40548812,39172,40548920,1916
40553812,39169,40553922,1968
40558812,39177,40558920,1872
40563812,39223,40563922,1891
40568812,39319,40568920,1910
40573812,39382,40573922,1972
40578812,39362,40578920,1884
40583812,39416,40583922,1767
40588812,39447,40588920,1825
40593812,39484,40593922,1925
40598812,39573,40598919,1814
40603812,39636,40603922,1805
40608812,39646,40608920,1846
40613812,39703,40613922,1870
40618812,39742,40618920,1808
40623812,39781,40623922,1760
40628812,39808,40628920,1808
40633812,39862,40633922,1853
40638812,39897,40638920,1814
40643812,39940,40643922,1792
40648812,39985,40648920,1840
40653812,40022,40653922,1926
40658812,40079,40658919,1949
40663812,40089,40663922,1919
40668812,40101,40668919,1943
40673812,40134,40673922,2288
40678812,40167,40678919,2990
40683812,40198,40683922,4095
40688812,40219,40688920,4095
40693812,40252,40693922,4095
40698812,40303,40698920,3839
40703812,40346,40703922,2160
40708812,40359,40708920,1518
40713812,40349,40713922,1713
40718812,40462,40718920,1808
40723812,40477,40723922,1819
40728812,40472,40728920,1792
40733812,40474,40733922,1822
40738812,40465,40738920,1781
40743812,40511,40743922,1701
40748812,40524,40748919,1729
40753812,40583,40753922,1793
40758812,40605,40758920,1808
40763812,40562,40763922,1764
40768812,40610,40768919,1809
40773812,40579,40773922,1850
40778812,40636,40778920,1797
40783812,40650,40783922,1762
40788812,40642,40788919,1790
40793812,40640,40793922,1866
40798812,40678,40798920,1834
40803812,40659,40803922,1779
40808812,40696,40808920,1802
40813812,40727,40813922,1957
40818812,40729,40818920,1899
40823812,40732,40823922,1870
40828812,40757,40828919,1904
40833812,40757,40833922,2006
40838812,40793,40838920,1887
40843812,40829,40843922,1901
40848812,40831,40848920,1952
40853812,40833,40853922,2078
40858812,40876,40858920,2015
40863812,40905,40863922,1990
40868812,40902,40868920,2043
40873812,40930,40873921,2128
40878812,40947,40878919,2127
40883812,40973,40883922,2102
